business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife,family,romantic,friendship,professional,city,review_count,name,longitude,state,stars,address,latitude,metroarea,categories,is_active,is_arts,is_auto,is_beautysvc,is_bicycles,is_education,is_eventservices,is_financialservices,is_food,is_health,is_homeservices,is_hotelstravel,is_localflavor,is_localservices,is_massmedia,is_nightlife,is_pets,is_professional,is_publicservicesgovt,is_religiousorgs,is_restaurants,is_shopping
7ATYjTIgM3jUlt4UM3IypQ,151,33.11258278145696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.622516556291391,0.0,0.0,0.0,0.0,0.0,19.867549668874172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.622516556291391,0.0,0.0,0.0,0.0,0.0,13.245033112582782,0.0,19.867549668874172,0.0,Philadelphia,144,Body Cycle Spinning Studio,-75.1727526,PA,5.0,"1923 Chestnut St, 2nd Fl",39.9521029,Philadelphia,"Active Life, Cycling Classes, Trainers, Gyms, Fitness & Instruction",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kxX2SOes4o-D3ZQBkiMRfA,182,192.30769230769232,0.0,0.0,0.0,0.0,16.483516483516485,0.0,5.4945054945054945,0.0,0.0,0.0,0.0,5.4945054945054945,10.989010989010989,0.0,5.4945054945054945,38.46153846153847,5.4945054945054945,0.0,0.0,0.0,0.0,0.0,38.46153846153847,16.483516483516485,0.0,0.0,0.0,0.0,5.4945054945054945,0.0,0.0,0.0,10.989010989010989,0.0,0.0,0.0,0.0,32.96703296703297,43.956043956043956,109.89010989010988,38.46153846153847,0.0,Philadelphia,181,Zaika,-75.025079772,PA,4.0,2481 Grant Ave,40.0798480557,Philadelphia,"Halal, Pakistani, Restaurants, Indian",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
04UD14gamNjLY0IDYVhHJg,230,191.30434782608697,0.0,0.0,0.0,0.0,47.82608695652174,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,39.130434782608695,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,43.47826086956522,13.043478260869565,0.0,0.0,0.0,8.695652173913043,13.043478260869565,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,13.043478260869565,30.434782608695652,121.73913043478261,39.130434782608695,0.0,Philadelphia,273,Dmitri's,-75.1481307,PA,4.0,795 S 3rd St,39.9380132,Philadelphia,"Mediterranean, Restaurants, Seafood, Greek",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
YtSqYv1Q_pOltsVPSx54SA,260,338.46153846153845,0.0,0.0,0.0,3.8461538461538463,50.0,0.0,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,11.538461538461538,7.6923076923076925,3.8461538461538463,7.6923076923076925,65.38461538461539,15.384615384615385,0.0,0.0,0.0,0.0,0.0,50.0,34.61538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,11.538461538461538,0.0,0.0,0.0,65.38461538461539,65.38461538461539,200.0,65.38461538461539,7.6923076923076925,Philadelphia,290,Rittenhouse Grill,-75.1695317,PA,3.5,1701 Locust St,39.9489487,Philadelphia,"Wine Bars, Restaurants, Nightlife, Steakhouses, Seafood, Bars",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
eFvzHawVJofxSnD7TgbZtg,242,53.719008264462815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.793388429752067,8.264462809917356,0.0,0.0,0.0,0.0,0.0,4.132231404958678,4.132231404958678,0.0,0.0,4.132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.264462809917356,8.264462809917356,20.66115702479339,24.793388429752067,0.0,Philadelphia,249,Good Karma Cafe,-75.1578331,PA,4.0,928 Pine St,39.9446092,Philadelphia,"Food, Cafes, Coffee & Tea, Restaurants",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
rjuWz_AD3WfXJc03AhIO_w,85,164.7058823529412,0.0,0.0,0.0,0.0,58.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76470588235294,0.0,35.294117647058826,47.05882352941176,0.0,0.0,0.0,0.0,0.0,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76470588235294,117.6470588235294,35.294117647058826,0.0,Philadelphia,90,The N Crowd,-75.1480623,PA,4.5,111 S Independence Mall E,39.9497563,Philadelphia,"Performing Arts, Arts & Entertainment, Nightlife, Comedy Clubs",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
kq5Ghhh14r-eCxlVmlyd8w,62,145.16129032258067,0.0,0.0,0.0,16.129032258064516,16.129032258064516,0.0,0.0,0.0,0.0,0.0,64.51612903225806,0.0,16.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129032258064516,0.0,0.0,0.0,0.0,32.25806451612903,32.25806451612903,0.0,80.64516129032258,Philadelphia,65,The Coventry Deli,-75.173645,PA,4.0,2000 Market St,39.953291,Philadelphia,"Restaurants, Delis, Salad, Sandwiches",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
oBhJuukGRqPVvYBfTkhuZA,376,271.27659574468083,0.0,2.6595744680851063,0.0,0.0,34.57446808510638,2.6595744680851063,0.0,0.0,0.0,0.0,5.319148936170213,13.297872340425531,5.319148936170213,0.0,0.0,87.76595744680851,15.957446808510637,0.0,2.6595744680851063,0.0,0.0,0.0,23.93617021276596,10.638297872340425,0.0,0.0,0.0,2.6595744680851063,2.6595744680851063,0.0,0.0,2.6595744680851063,15.957446808510637,5.319148936170213,0.0,0.0,0.0,37.234042553191486,47.87234042553192,127.6595744680851,90.42553191489363,5.319148936170213,Philadelphia,385,Square 1682,-75.1686108,PA,3.5,121 S 17th St,39.9508011,Philadelphia,"American (New), Breakfast & Brunch, Bars, Nightlife, Restaurants",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
jTI5Xjk27An8ceJ6VwpXiQ,305,124.59016393442623,0.0,0.0,0.0,6.557377049180328,13.114754098360656,0.0,3.278688524590164,0.0,3.278688524590164,3.278688524590164,0.0,3.278688524590164,0.0,0.0,6.557377049180328,19.672131147540984,6.557377049180328,0.0,0.0,0.0,0.0,0.0,29.508196721311478,6.557377049180328,6.557377049180328,0.0,0.0,0.0,3.278688524590164,0.0,0.0,0.0,3.278688524590164,0.0,0.0,0.0,0.0,9.836065573770492,16.393442622950822,72.1311475409836,26.229508196721312,9.836065573770492,Philadelphia,338,DoubleTree by Hilton Hotel Philadelphia Center City,-75.1640327275,PA,3.0,237 S Broad St,39.9479028004,Philadelphia,"Hotels, Event Planning & Services, Caterers, Hotels & Travel",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
VJEzpfLs_Jnzgqh5A_FVTg,267,194.75655430711612,0.0,0.0,0.0,3.745318352059925,48.68913857677903,0.0,0.0,0.0,0.0,0.0,3.745318352059925,0.0,0.0,3.745318352059925,7.49063670411985,59.9250936329588,3.745318352059925,0.0,0.0,0.0,0.0,3.745318352059925,33.70786516853933,7.49063670411985,0.0,0.0,0.0,0.0,3.745318352059925,0.0,0.0,0.0,3.745318352059925,0.0,0.0,0.0,0.0,11.235955056179774,14.9812734082397,108.61423220973784,63.67041198501873,7.49063670411985,Philadelphia,307,Jasmine Rice - Rittenhouse,-75.1682054067,PA,3.5,306 S 16th St,39.9470839462,Philadelphia,"Soup, Thai, Restaurants, Salad",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
NQSnr4RPUScss607oxOaqw,114,140.35087719298244,0.0,0.0,0.0,0.0,35.08771929824561,8.771929824561402,0.0,0.0,0.0,0.0,0.0,0.0,8.771929824561402,0.0,8.771929824561402,35.08771929824561,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771929824561402,0.0,0.0,0.0,8.771929824561402,26.31578947368421,78.94736842105263,35.08771929824561,0.0,Philadelphia,116,Chase's Hop Shop,-75.0845897,PA,4.5,7235 Rising Sun Ave,40.0603863,Philadelphia,"Chicken Wings, Nightlife, Bars, Delis, Food, Beer Gardens, Sandwiches, Beer Bar, Restaurants, Beer, Wine & Spirits, Gastropubs",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
6LCZLGa09Qifn6rG7-DNrg,188,234.04255319148936,0.0,0.0,0.0,0.0,69.14893617021276,0.0,0.0,0.0,0.0,0.0,5.319148936170213,0.0,5.319148936170213,0.0,5.319148936170213,90.42553191489363,10.638297872340425,0.0,0.0,0.0,0.0,0.0,26.595744680851062,5.319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.319148936170213,0.0,0.0,0.0,10.638297872340425,15.957446808510637,122.34042553191489,90.42553191489363,5.319148936170213,Philadelphia,180,Erawan Thai Cuisine,-75.155832,PA,3.5,925 Arch St,39.953793,Philadelphia,"Thai, Restaurants",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
SIoCIxjn4jLt2O-4DajWJw,434,251.15207373271892,0.0,0.0,2.304147465437788,0.0,27.64976958525346,9.216589861751151,0.0,0.0,0.0,0.0,2.304147465437788,0.0,9.216589861751151,0.0,6.912442396313365,112.90322580645162,13.82488479262673,0.0,0.0,0.0,0.0,4.608294930875576,29.953917050691242,2.304147465437788,0.0,0.0,2.304147465437788,2.304147465437788,0.0,0.0,0.0,0.0,9.216589861751151,4.608294930875576,0.0,0.0,0.0,11.520737327188941,39.17050691244239,92.16589861751153,117.51152073732719,2.304147465437788,Philadelphia,446,Mac's Tavern,-75.144739,PA,3.5,226 Market St,39.949794,Philadelphia,"Nightlife, Restaurants, American (New), Bars, Pubs",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
HTqXI5S2XcSlh_ylx9sE6g,224,120.53571428571429,0.0,0.0,0.0,0.0,8.928571428571429,0.0,0.0,0.0,0.0,4.464285714285714,4.464285714285714,0.0,8.928571428571429,8.928571428571429,0.0,13.392857142857142,0.0,0.0,0.0,4.464285714285714,0.0,0.0,13.392857142857142,4.464285714285714,0.0,0.0,4.464285714285714,0.0,4.464285714285714,0.0,0.0,0.0,17.857142857142858,0.0,0.0,0.0,0.0,22.321428571428573,53.57142857142857,49.107142857142854,13.392857142857142,4.464285714285714,Philadelphia,263,Termini Bros Bakery,-75.1590135265,PA,4.0,12th St & Filbert St,39.9530477103,Philadelphia,"Food, Restaurants, Bakeries",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
